Umur (bulan),Jenis Kelamin,Tinggi Badan (cm)
-1.1478662647952302,0,-0.6794685178993122
-1.4323605318690196,0,-2.1013577761846176
-0.6926754374771674,0,0.1066166005023194
-0.6357765840624096,1,-0.7719491200642106
0.2177062171589582,1,-0.0899046790980889
-0.5788777306476517,1,0.014135998337421862
-1.4323605318690196,0,-1.9684169105725764
0.672897044477021,1,0.8175612296449716
1.2418855786245995,1,0.22799739084374754
0.5590993376475053,1,0.19331716503191115
1.6970764059426624,1,0.43029870807946163
-1.4323605318690196,1,-1.2285720932533932
-0.8064731443066832,1,0.19331716503191115
-0.5219788772328938,1,-0.30376607160441454
-1.603057092113293,1,-2.4475356440797156
0.274605070573716,1,0.35515821882048226
0.9573913115508103,1,0.5921397618680335
-0.35128231698862034,1,-0.8991099480409452
-1.4323605318690196,0,-1.089851190006047
0.672897044477021,0,1.1817036006692567
0.04700965691468463,0,-0.18238528126298645
-1.6599559455280508,0,-2.422907383118916
0.274605070573716,1,-0.39624667376931294
-0.863371997721441,1,-0.03210430274502773
1.6970764059426624,1,0.43029870807946163
-1.603057092113293,1,-1.438376601540826
1.014290164965568,0,1.0834429608690535
-1.0909674113804724,0,-1.0031506254764553
-1.0909674113804724,0,-0.4251468619458435
1.3556832854541152,1,1.5053857082464
-1.7168547989428087,0,-1.7037170497545169
0.7297958978917788,1,0.5169992726090533
-0.4081811704033782,0,0.002575923066809463
0.672897044477021,0,1.3551047297284402
-1.4892593852837774,0,-1.6851950664425768
0.9004924581360524,0,1.5169457835170121
0.5590993376475053,1,1.2279439017517064
-1.7168547989428087,1,-2.246897283653517
1.014290164965568,0,1.4938256329757875
-0.009889196500073224,0,-0.32110618451033357
-1.6599559455280508,1,-1.1656034673644247
1.5263798456983888,1,0.6036998371386452
-0.12368690332958893,1,-0.8297494964172717
-1.603057092113293,1,-1.9347620883000287
1.6401775525279045,1,0.5574595360561964
-0.8064731443066832,1,-1.0667310394648222
-0.9771697045509566,1,-1.4193133352184957
1.5832786991131467,0,1.8464079287294604
-1.1478662647952302,0,-0.7603890447935981
-1.204765118209988,1,-0.6968086308052311
-0.8064731443066832,0,0.07771641232578881
1.6401775525279045,0,1.6152064233172156
-0.465080023818136,1,-0.4367069372164559
-1.1478662647952302,0,-1.581154389007067
-0.23748461015910463,1,-0.63900825445217
-1.1478662647952302,0,-0.9626903620293122
0.3315039239884739,0,0.8406813801861964
0.16080736374420032,0,-0.292205996333803
-0.18058575674434676,1,0.6268199876798699
1.0711890183803259,1,0.3146979553733393
0.7297958978917788,0,0.43029870807946163
0.10390851032944248,0,-0.30376607160441454
0.7297958978917788,0,0.2684576542908905
-0.009889196500073224,1,0.9620621705276245
1.412582138868873,1,1.8348478534588486
-0.4081811704033782,1,0.35515821882048226
-1.4892593852837774,0,-0.9626903620293122
-1.4892593852837774,0,-1.5349140879246177
1.1280878717950837,0,1.2048237512104816
-0.6926754374771674,0,-0.985810512570537
0.672897044477021,1,0.008355960702115252
1.469480992283631,0,1.0834429608690535
-1.7168547989428087,0,-2.43740402418379
-0.12368690332958893,0,-0.2170655070748228
0.7866947513065367,1,1.2106037888457875
-1.0340685579657145,1,-1.5060138997480872
0.5022004842327474,1,1.216383826481094
0.8435936047212945,1,1.528505858787624
-1.6599559455280508,0,-2.6003447657553878
-0.9771697045509566,0,-1.008930663111761
1.412582138868873,0,0.01991603597272765
-1.0340685579657145,1,-0.6158881039109452
-1.3754616784542617,1,-1.6042745395482914
0.3315039239884739,1,0.7886610414684411
0.5590993376475053,1,0.6615002134917063
0.5022004842327474,1,0.667280251127013
-0.9202708511361989,1,-0.2806459210631906
1.6401775525279045,1,0.8638015307274204
0.5590993376475053,0,-0.292205996333803
1.014290164965568,1,0.17019701449068636
-1.0909674113804724,1,-0.9569103243940065
-0.6926754374771674,1,0.13551678867884998
-0.6357765840624096,0,-0.41358678667523113
-1.7168547989428087,1,-2.6801943197715556
1.412582138868873,0,1.4244651813521139
-0.06678804991483107,0,-0.4078067490399253
1.014290164965568,0,1.1239032243161957
-1.546158238698535,0,-1.2227920556180876
0.9573913115508103,0,1.6961269502115015
1.2418855786245995,0,-0.02632426510972112
0.9573913115508103,0,0.1297367510435442
-1.546158238698535,0,-0.968470399664618
-1.0909674113804724,1,-1.3672929965007403
-0.9202708511361989,0,-1.0436108889235982
-0.6926754374771674,1,0.2915778048321153
0.5590993376475053,1,0.6846203640329311
-0.7495742908919253,1,-0.2286255823454352
1.6401775525279045,0,1.199043713575176
-1.4892593852837774,1,-1.6216146524542094
-1.204765118209988,1,-1.6678549535366587
-0.5219788772328938,1,0.3089179177380335
0.2177062171589582,0,1.256844089928237
0.10390851032944248,1,-0.09568471673339468
0.9573913115508103,1,0.6961804393035435
0.9573913115508103,0,1.522725821152318
-1.0909674113804724,1,-1.2690323567005362
-1.3754616784542617,0,-0.6216681415462509
-1.3185628250395038,0,-1.2632523190652305
-0.6357765840624096,1,-1.0320508136529858
-0.5219788772328938,0,-0.5118474264754352
-0.6357765840624096,0,-0.968470399664618
0.274605070573716,0,0.4649789338912988
-0.9771697045509566,0,-0.968470399664618
-1.7168547989428087,1,-1.8404212148534962
0.6159981910622632,0,1.1065631114102774
1.5832786991131467,0,1.3088644286459916
-0.7495742908919253,1,-0.0552244532862517
1.2987844320393573,1,1.8753081169059909
1.014290164965568,1,1.522725821152318
-0.9771697045509566,0,-1.1245314158178834
1.412582138868873,0,0.03725614887864583
-1.3185628250395038,0,-1.453993561030332
-0.5788777306476517,1,-0.2286255823454352
0.3315039239884739,1,1.199043713575176
-0.12368690332958893,1,0.33781810591456407
-1.3185628250395038,1,-1.436653448124414
0.16080736374420032,0,0.7944410791037476
-0.6926754374771674,0,0.2568975790202781
0.274605070573716,1,0.06037629941987063
-1.0909674113804724,0,-0.8355295340525775
0.7866947513065367,0,0.401398519902931
0.10390851032944248,1,0.5574595360561964
1.469480992283631,0,1.233723939387012
0.5022004842327474,0,1.112343149045584
0.9004924581360524,0,1.4302452189874204
0.3315039239884739,1,0.23955746611435993
-0.8064731443066832,1,-1.3094926201476793
0.7297958978917788,1,0.2800177295615029
-0.9202708511361989,1,-0.7257088189817618
1.6401775525279045,0,1.3377646168225221
-0.009889196500073224,1,-0.13036494254523107
0.44530163081798957,0,0.8869216812686451
-1.204765118209988,1,-0.44826701248706746
1.1280878717950837,1,0.17019701449068636
-0.18058575674434676,1,-0.14192501781584346
1.014290164965568,1,0.869581568362727
-0.18058575674434676,0,-0.09568471673339468
-0.009889196500073224,0,0.13551678867884998
-1.3754616784542617,0,-1.4655536363009445
0.3315039239884739,0,-0.03788434038033352
1.0711890183803259,1,1.071882885598441
-0.5788777306476517,0,-0.4656071253929865
0.9573913115508103,1,0.6152599124092575
0.7866947513065367,1,-0.0783446038274765
0.3315039239884739,1,0.4071785575382376
-0.23748461015910463,1,0.6326000253151757
-0.35128231698862034,1,-0.2575257705219658
1.469480992283631,0,0.10083656286701362
-0.863371997721441,0,-0.13036494254523107
-0.7495742908919253,0,-0.9395702114880874
-1.603057092113293,0,-1.200932837712963
1.1280878717950837,1,1.2741842028341552
1.014290164965568,0,0.5401194231502782
0.672897044477021,1,1.4071250684461958
-1.0909674113804724,0,-1.2112319803474751
-0.9202708511361989,1,-0.39046663613400634
0.3315039239884739,0,1.112343149045584
-0.18058575674434676,0,0.41295859517354344
0.16080736374420032,0,-0.22284554471012943
-1.0340685579657145,1,-0.985810512570537
1.6401775525279045,0,0.9678422081629311
0.8435936047212945,0,0.7019604769388492
1.5263798456983888,0,1.586306235140685
1.6401775525279045,1,2.0429292083298685
-1.6599559455280508,1,-1.1215552518763416
1.0711890183803259,0,0.5054391973384418
-0.29438346357386247,1,0.6788403263976253
-1.0340685579657145,1,-0.6101080662756394
-1.3185628250395038,1,-1.274812394335843
-0.9202708511361989,0,-1.2343521308886998
-0.863371997721441,0,-0.2286255823454352
1.2418855786245995,0,0.17597705212599296
1.0711890183803259,0,0.9967423963394617
1.1280878717950837,0,1.256844089928237
-0.7495742908919253,0,-0.18238528126298645
-1.546158238698535,1,-1.6562948782660463
-1.4892593852837774,1,-1.3615129588654347
0.2177062171589582,1,0.17597705212599296
-0.06678804991483107,0,0.34359814354986984
-0.9771697045509566,1,-1.107191302911965
0.274605070573716,0,-0.5002873512048228
-1.4323605318690196,1,-1.5464741631952301
0.44530163081798957,1,0.4534188586206864
-1.3754616784542617,1,-1.6562948782660463
-0.4081811704033782,1,-0.0552244532862517
-1.4323605318690196,0,-1.939516722396046
1.6401775525279045,1,1.7597073641998684
1.412582138868873,1,1.1643634877633386
-0.23748461015910463,0,0.7077405145741559
-1.546158238698535,1,-1.748775480430944
-0.12368690332958893,1,-0.06100449092155832
1.6401775525279045,1,1.3897849555402775
-0.18058575674434676,1,-0.6736884802640064
1.3556832854541152,1,1.9851288319768075
1.2418855786245995,1,1.5342858964229305
-1.7168547989428087,0,-1.9093978457140874
1.469480992283631,0,0.6788403263976253
-0.465080023818136,1,-0.14770505545115006
-1.4323605318690196,0,-2.089797700914005
-1.546158238698535,1,-0.9222300985821692
1.5832786991131467,0,0.3031378801027277
-0.465080023818136,1,-0.14192501781584346
-1.0340685579657145,1,-1.3441728459595157
-1.0909674113804724,1,-0.8586496845938023
-0.863371997721441,0,-0.35000637268686413
0.04700965691468463,0,-0.2979860339691088
1.469480992283631,1,1.9620086814355826
-0.35128231698862034,1,-0.35000637268686413
0.10390851032944248,0,0.6326000253151757
0.9573913115508103,1,0.15285690158476817
-0.35128231698862034,0,0.3031378801027277
0.672897044477021,0,1.1007830737749718
0.9573913115508103,1,0.7597608532919105
0.8435936047212945,0,-0.10724479200400709
-0.9202708511361989,1,-0.35000637268686413
0.9573913115508103,0,1.4764855200698692
-0.5219788772328938,0,-0.8991099480409452
-1.261663971624746,0,-0.5465276522872716
1.1280878717950837,1,1.7250271383880322
-0.29438346357386247,1,-0.662128404993394
-0.18058575674434676,1,-0.4078067490399253
-0.29438346357386247,1,-0.4713871630282923
0.8435936047212945,0,1.239503977022318
1.2418855786245995,1,1.0256425845159922
1.5832786991131467,0,1.1932636759398692
0.5590993376475053,1,0.9967423963394617
0.9004924581360524,0,-0.10724479200400709
0.8435936047212945,0,0.41873863280885004
0.5590993376475053,1,-0.09568471673339468
0.9573913115508103,0,0.7886610414684411
-1.0909674113804724,0,-0.28642595869849635
-0.009889196500073224,1,-0.09568471673339468
0.44530163081798957,1,0.6846203640329311
0.7297958978917788,0,-0.13614498018053767
-0.12368690332958893,0,-0.598547991005027
-0.863371997721441,1,-1.332612770688904
-1.7168547989428087,0,-2.0506397831100696
-1.4323605318690196,1,-1.8990564589489034
0.44530163081798957,0,1.175923563033951
-1.0340685579657145,0,-0.9915905502058427
-1.603057092113293,1,-1.5367778843982092
-0.8064731443066832,1,-0.03210430274502773
-1.7168547989428087,1,-2.6255936787488814
-0.7495742908919253,0,-0.968470399664618
-1.3754616784542617,1,-0.4598270877576799
0.04700965691468463,0,0.5112192349737475
-0.23748461015910463,1,-0.74304893188768
1.0711890183803259,0,0.7771009661978286
-1.4323605318690196,1,-1.6331747277248219
-0.35128231698862034,1,0.39561848226762525
-0.9202708511361989,0,-1.170771716900332
0.16080736374420032,0,0.3493781811851765
0.5022004842327474,1,-0.2633058081572724
-1.0340685579657145,0,-1.1649916792650263
-0.9202708511361989,0,-0.4367069372164559
-0.863371997721441,0,-0.968470399664618
1.412582138868873,0,0.8002211167390534
-1.261663971624746,1,-0.4309268995811493
1.2418855786245995,0,0.8233412672802782
-1.0340685579657145,0,-1.292152507241761
1.0711890183803259,1,0.7019604769388492
1.0711890183803259,1,1.4996056706110932
1.2987844320393573,1,1.4533653695286444
-0.5788777306476517,1,-0.968470399664618
-0.35128231698862034,1,-0.8181894211466593
-0.12368690332958893,0,0.23955746611435993
0.7866947513065367,0,1.6036463480466039
0.5590993376475053,1,0.23955746611435993
1.5832786991131467,0,0.4765390091619112
-0.35128231698862034,1,0.6730602887623187
1.3556832854541152,1,1.0429826974219105
-1.0909674113804724,0,-1.13031145345319
0.3315039239884739,1,-0.41358678667523113
-0.5788777306476517,1,-1.153431603994414
0.672897044477021,0,0.9042617941745633
-0.5788777306476517,1,-0.4309268995811493
0.9004924581360524,1,1.6961269502115015
-1.261663971624746,1,-0.823969458781965
0.8435936047212945,0,0.15285690158476817
-0.465080023818136,1,-0.662128404993394
-0.18058575674434676,0,-0.02054422747441533
-0.9202708511361989,1,-0.6043280286403329
-0.5219788772328938,1,-0.6274481791815576
0.2177062171589582,1,-0.274865883427884
1.6401775525279045,1,0.9620621705276245
-0.5788777306476517,0,-0.3673464855927823
1.5263798456983888,1,1.7539273265645627
-1.0909674113804724,1,-0.6158881039109452
-0.29438346357386247,1,0.4534188586206864
1.1849867252098416,1,1.7712674394704808
1.469480992283631,1,1.1412433372221147
-0.9771697045509566,0,-1.1418715287238015
0.7866947513065367,1,1.0892229985043593
0.10390851032944248,0,0.3493781811851765
-0.18058575674434676,0,0.5458994607855839
0.672897044477021,1,0.8002211167390534
1.3556832854541152,0,1.5920862727759917
-1.3185628250395038,0,-0.5696478028284965
-1.7168547989428087,1,-1.897922229821422
0.2177062171589582,0,1.279964240469461
0.6159981910622632,1,0.2915778048321153
0.672897044477021,1,-0.32688622214563934
-1.603057092113293,1,-0.870619135497569
1.0711890183803259,0,0.7713209285625229
1.6970764059426624,0,1.1412433372221147
-0.23748461015910463,1,-0.3095461092397212
-0.465080023818136,1,-0.7488289695229857
-1.3754616784542617,1,-0.4656071253929865
-1.7168547989428087,1,-2.1468477517371265
-0.29438346357386247,0,0.43029870807946163
-0.5219788772328938,0,0.21065727793782935
-0.009889196500073224,0,0.08349644996109461
-0.9771697045509566,1,-1.332612770688904
1.469480992283631,1,0.8002211167390534
-0.9202708511361989,0,-1.3037125825123734
-1.4892593852837774,0,-1.147651566359108
-0.4081811704033782,1,-0.3615664479574757
-0.009889196500073224,1,-0.74304893188768
-0.9771697045509566,1,-0.4945073135695171
-1.3185628250395038,1,-0.8586496845938023
0.44530163081798957,0,-0.17660524362768065
0.7866947513065367,0,0.18175708976129876
-1.603057092113293,1,-0.9067221515819618
-1.0909674113804724,0,-1.089851190006047
-1.546158238698535,0,-2.084017663278699
-0.29438346357386247,1,0.1066166005023194
1.6401775525279045,0,1.684566874940889
1.5832786991131467,0,0.4707589715266046
0.10390851032944248,0,-0.4771672006635981
-0.06678804991483107,0,-0.7257088189817618
0.2177062171589582,1,0.33781810591456407
1.1849867252098416,0,0.21643731557313595
-0.8064731443066832,1,0.1586369392200748
1.412582138868873,0,1.869528079270685
0.44530163081798957,0,-0.03788434038033352
-1.0909674113804724,1,-1.638954765360128
-0.6926754374771674,1,-0.14192501781584346
0.04700965691468463,0,-0.44826701248706746
-1.0340685579657145,0,-1.3788530717713527
-0.7495742908919253,0,-1.0147107007470677
-1.204765118209988,1,-0.4540470501223741
1.469480992283631,1,2.071829396506399
0.8435936047212945,0,0.2915778048321153
1.6401775525279045,0,2.135409810494766
-1.6599559455280508,1,-1.183267853761095
-0.5219788772328938,1,-0.008984152203802935
-1.6599559455280508,0,-1.896387674433897
-0.5788777306476517,0,0.1066166005023194
1.0711890183803259,0,0.2800177295615029
-0.9771697045509566,1,-1.2401321685240057
-1.3754616784542617,1,-1.8239159696899236
0.7866947513065367,1,-0.18238528126298645
0.44530163081798957,1,0.39561848226762525
-0.9771697045509566,1,-0.22284554471012943
1.3556832854541152,0,1.9446685685296643
-1.6599559455280508,0,-1.6192023111659355
-0.465080023818136,0,-0.6043280286403329
-1.4323605318690196,1,-2.095577738549311
-1.6599559455280508,1,-2.3856514635499004
-1.603057092113293,1,-2.353439139690908
0.2177062171589582,0,1.1932636759398692
0.9004924581360524,1,-0.10724479200400709
0.9004924581360524,0,0.8060011543743593
-1.0909674113804724,1,-1.332612770688904
0.3315039239884739,0,-0.3846865984987005
-0.18058575674434676,0,0.5343393855149724
-1.4323605318690196,0,-2.026217286925638
0.38840277740323176,0,0.08349644996109461
0.6159981910622632,1,0.8002211167390534
-1.3185628250395038,0,-0.5002873512048228
-1.6599559455280508,0,-2.2017628750064095
1.6401775525279045,0,1.522725821152318
0.7297958978917788,0,-0.37312652322808815
-0.4081811704033782,1,0.33781810591456407
0.16080736374420032,0,0.7886610414684411
1.014290164965568,0,1.4938256329757875
0.8435936047212945,1,1.4591454071639511
-1.0909674113804724,0,-0.32688622214563934
0.274605070573716,0,0.5401194231502782
1.6401775525279045,1,0.4765390091619112
1.6401775525279045,1,1.950448606164971
-1.4892593852837774,1,-1.6967551417131892
0.672897044477021,0,0.8464614178215022
-0.7495742908919253,1,0.054596261784564025
0.16080736374420032,1,-0.34422633505155753
-0.5788777306476517,0,-0.6679084426287006
1.1849867252098416,1,0.3262580306439517
-1.7168547989428087,1,-2.5252150267195486
-0.8064731443066832,1,-0.2575257705219658
-1.0340685579657145,1,-0.968470399664618
-1.1478662647952302,0,-1.1765517545356388
0.3315039239884739,0,-0.043664378015639306
-1.3754616784542617,1,-1.9973170987491071
-0.9771697045509566,1,-0.2401856576160476
-1.603057092113293,0,-2.4121722112584187
0.44530163081798957,0,1.1817036006692567
-0.7495742908919253,0,-0.904889985676251
-1.4892593852837774,1,-1.4077532599478835
1.0711890183803259,1,1.320424503916604
1.0711890183803259,0,0.8117811920096658
-0.009889196500073224,1,-0.4424869748517617
-0.7495742908919253,1,-0.8470896093231899
-0.9771697045509566,0,-0.9337901738527816
-1.261663971624746,1,-1.939516722396046
-0.7495742908919253,1,-0.5465276522872716
-0.8064731443066832,0,-0.10146475436870048
0.16080736374420032,0,0.9216019070804815
1.1849867252098416,1,0.4707589715266046
-0.5788777306476517,0,0.35515821882048226
-1.0909674113804724,0,-0.823969458781965
-0.5788777306476517,0,-0.7719491200642106
0.5590993376475053,1,0.6268199876798699
0.9004924581360524,0,1.4996056706110932
1.014290164965568,1,-0.11880486727461949
-0.7495742908919253,0,0.01991603597272765
-1.0909674113804724,1,-0.4945073135695171
1.469480992283631,0,0.095056525231707
0.38840277740323176,1,0.4071785575382376
0.44530163081798957,1,0.7019604769388492
-0.18058575674434676,1,-0.14192501781584346
-0.8064731443066832,1,-0.274865883427884
0.04700965691468463,1,0.892701718903951
0.3315039239884739,0,0.9331619823510939
0.9573913115508103,1,0.6961804393035435
0.44530163081798957,1,0.36093825645578886
0.44530163081798957,1,0.6326000253151757
0.38840277740323176,1,1.216383826481094
-1.3185628250395038,0,-1.4597735986656384
1.0711890183803259,1,0.52277931024436
0.274605070573716,1,0.4938791220678294
-0.8064731443066832,1,-0.39046663613400634
1.3556832854541152,1,0.401398519902931
-0.5788777306476517,0,-0.19394535653359884
-1.3185628250395038,0,-1.8585961955017603
1.2987844320393573,1,0.7771009661978286
0.5590993376475053,1,0.482319046797217
1.014290164965568,0,1.256844089928237
1.1280878717950837,0,0.14129682631415577
1.014290164965568,0,-0.12458490490992527
1.412582138868873,0,0.5805796865974211
-0.7495742908919253,0,0.19909720266721695
1.469480992283631,1,1.7134670631174198
0.04700965691468463,0,0.6904004016682369
-0.465080023818136,0,0.2915778048321153
1.5263798456983888,0,1.3146444662812982
0.7866947513065367,1,0.5516794984208906
-1.0909674113804724,0,-0.5638677651931898
-0.8064731443066832,1,-0.17082520599237405
0.04700965691468463,0,-0.14770505545115006
1.3556832854541152,0,0.14707686394946237
1.5263798456983888,1,0.8233412672802782
-0.06678804991483107,0,-0.03210430274502773
-0.23748461015910463,1,-0.8297494964172717
0.2177062171589582,1,-0.6158881039109452
-0.4081811704033782,1,0.06037629941987063
-1.261663971624746,0,-0.9800304749352304
1.6970764059426624,0,0.401398519902931
0.7866947513065367,0,0.7539808156566047
-1.1478662647952302,0,-1.0782911147354346
-0.5788777306476517,1,-0.11880486727461949
0.16080736374420032,0,1.1528034124927262
1.3556832854541152,0,0.21643731557313595
0.672897044477021,0,0.002575923066809463
-1.0909674113804724,1,-0.5234075017460477
0.6159981910622632,1,0.3031378801027277
-0.6926754374771674,1,0.10083656286701362
-1.261663971624746,1,-0.4309268995811493
1.014290164965568,1,-0.043664378015639306
0.9573913115508103,0,0.07771641232578881
0.5590993376475053,1,-0.2401856576160476
0.44530163081798957,0,0.8522414554568088
0.04700965691468463,0,-0.5754278404638022
1.469480992283631,0,1.8637480416353793
1.2418855786245995,1,1.811727702917624
0.8435936047212945,1,1.5458459716935429
0.672897044477021,1,0.2973578424674211
-0.06678804991483107,1,0.6441601005857881
0.2177062171589582,1,-0.2170655070748228
1.1280878717950837,0,1.869528079270685
-0.863371997721441,0,-0.44826701248706746
-1.7168547989428087,1,-2.027157755280495
-1.4892593852837774,0,-1.8123558944193117
-1.1478662647952302,0,-1.2690323567005362
-0.9771697045509566,0,-0.558087727557884
-1.0909674113804724,0,-0.8759897974997205
0.9004924581360524,0,0.7713209285625229
0.9004924581360524,1,1.0198625468806857
1.5832786991131467,1,0.37827836936170706
-0.5788777306476517,1,-0.7950692706054345
0.672897044477021,0,1.522725821152318
-0.5788777306476517,0,0.3898384446323195
0.9573913115508103,1,0.24533750374966654
-0.06678804991483107,0,0.2684576542908905
